"WaterShed","uid","andropogon_gerardii","schizachyrium_scoparium","bouteloua_curtipendula","bouteloua_gracilis","bouteloua_hirsuta","bouteloua_dactyloides","elymus_canadensis","elymus_virginicus","eragrostis_spectabilis","koeleria_macrantha","muhlenbergia_cuspidata","dichanthelium_oligosanthes","panicum_virgatum","dichanthelium_ovale","poa_pratensis","sorghastrum_nutans","spartina_pectinata","sphenopholis_obtusata","sporobolus_compositus","sporobolus_cryptandrus","sporobolus_heterolepis","bromus_arvensis","vulpia_octoflora","hordeum_pusillum","schedonnardus_paniculatus","carex_brevior","carex_gravida","carex_inops","carex_meadii","cyperus_lupulinus","eleocharis_compressa","amorpha_canescens","ceanothus_herbaceus","rosa_arkansana","symphoricarpos_orbiculatus","achillea_millefolium","ambrosia_psilostachya","antennaria_neglecta","artemisia_ludoviciana","asclepias_stenophylla","asclepias_verticillata","asclepias_viridis","asclepias_tuberosa","symphyotrichum_ericoides","symphyotrichum_oblongifolium","symphyotrichum_sericeum","astragalus_crassicarpus","baptisia_australis","baptisia_bracteata","arnoglossum_plantagineum","callirhoe_involucrata","cirsium_undulatum","conyza_canadensis","croton_monanthogynus","delphinium_carolinianum","descurainia_pinnata","draba_reptans","echinacea_angustifolia","erigeron_strigosus","euphorbia_marginata","euphorbia_spathulata","euphorbia_glyptosperma","hedeoma_hispida","hieracium_longipilum","hybanthus_verticillatus","hymenopappus_scabiosaeus","brickellia_eupatorioides","lepidium_densiflorum","lespedeza_capitata","liatris_punctata","linum_sulcatum","lithospermum_incisum","lomatium_foeniculaceum","oenothera_macrocarpa","oenothera_speciosa","oenothera_biennis","opuntia_macrorhiza","oxalis_stricta","oxalis_violacea","penstemon_cobaea","penstemon_grandiflorus","dalea_candida","dalea_multiflora","dalea_purpurea","physalis_pumila","plantago_rhodosperma","polygala_verticillata","pediomelum_esculentum","pediomelum_tenuiflorum","ratibida_columnifera","ruellia_humilis","salvia_azurea","mimosa_quadrivalvis","packera_plattensis","silene_antirrhina","sisyrinchium_campestre","solanum_carolinense","solidago_altissima","solidago_missouriensis","solidago_rigida","spermolepis_inermis","tragia_betonicifolia","tragopogon_dubius","triodanis_leptocarpa","triodanis_perfoliata","glandularia_bipinnatifida","verbena_stricta","vernonia_baldwinii","viola_bicolor","galium_aparine","lespedeza_violacea","pediomelum_argophyllum","desmodium_illinoense","viola_pedatifida","prunus_americana","kummerowia_stipulacea","asclepias_viridiflora","ageratina_altissima","comandra_umbellata","agalinis_aspera","acalypha_virginica","ulmus_americana","parietaria_pensylvanica","asclepias_syriaca","taraxacum_officinale","medicago_lupulina","cornus_drummondii","digitaria_cognata","lithospermum_occidentale","bromus_inermis","prunella_vulgaris","teucrium_canadense","grindelia_squarrosa","calystegia_macounii","verbascum_blattaria","euphorbia_dentata","gleditsia_triacanthos","celtis_occidentalis","viola_nephrophylla","ambrosia_artemisiifolia","euphorbia_serpens","tridens_flavus","fallopia_scandens","stenaria_nigricans","mirabilis_albida","toxicodendron_radicans","rhus_glabra","monarda_fistulosa","torilis_arvensis","rhus_aromatica","triosteum_perfoliatum","juniperus_virginiana","euphorbia_nutans","euphorbia_cyathophora","senna_marilandica","cercis_canadensis","oenothera_serrulata","plantago_patagonica","muhlenbergia_racemosa","zanthoxylum_americanum","geum_canadense","rubus_pensilvanicus","verbena_urticifolia","symphyotrichum_drummondii","cirsium_altissimum","erigeron_philadelphicus","eupatorium_altissimum","desmodium_sessilifolium","erigeron_annuus","ulmus_rubra","securigera_varia","erechtites_hieraciifolia","carex_austrina","pseudognaphalium_obtusifolium","solidago_canadensis"
"n20b",66,7.04225352112676,1.64319248826291,1.64319248826291,7.04225352112676,0,0,0,0,0,1.64319248826291,0,1.64319248826291,0,0,7.04225352112676,1.64319248826291,0,0,0.234741784037559,0,0,0,0,0,0,0.234741784037559,0,0.234741784037559,0.234741784037559,0,0,1.64319248826291,1.64319248826291,0,1.64319248826291,0,0.234741784037559,0,0,0,0,0,0,0.234741784037559,0.234741784037559,0,1.64319248826291,0,0,0,0,0.234741784037559,0,0,0,0,0,0.234741784037559,0.234741784037559,0,0,0,0.234741784037559,0,0,0,0.234741784037559,0.234741784037559,0.234741784037559,1.64319248826291,0.234741784037559,0,1.64319248826291,0.234741784037559,0,0,0,0,0,0,0,0,0,0.234741784037559,0.234741784037559,0.234741784037559,0,0.234741784037559,0,0.234741784037559,0.234741784037559,0,0,0.234741784037559,0,0,0,0.234741784037559,0.234741784037559,0,0,1.64319248826291,0,0,0,0,0.234741784037559,0,0,0,1.64319248826291,0,0,0,0.234741784037559,0,0,0,0,0,0,0,0,0,0,0,45.7746478873239,0,0,0,0,0.234741784037559,0,0,0,0,0,0,0,0,0,0,0,1.64319248826291,0,0,0,0,0,1.64319248826291,0,0,0,0,0,0,0,1.64319248826291,0,0,0,0,0,0,0,0,0.234741784037559,0,0,0,0,0,0,0,0
"n20b",75,9.22509225092251,3.690036900369,0.1230012300123,0.1230012300123,0,0,0,0,0.1230012300123,0.861008610086101,0,3.690036900369,0,0,9.22509225092251,3.690036900369,0,0.1230012300123,15.3751537515375,0,3.690036900369,0.861008610086101,0,0,0,0.1230012300123,0.1230012300123,0.1230012300123,0.861008610086101,0,0,3.690036900369,3.690036900369,0.1230012300123,15.3751537515375,0.1230012300123,0.861008610086101,0,0.861008610086101,0,0,0,0,0.861008610086101,0.1230012300123,0.1230012300123,0,0,0,0,0.1230012300123,0,0,0,0,0,0,0.1230012300123,0.1230012300123,0,0,0,0.1230012300123,0,0,0,0,0,0,0,0.1230012300123,0,0.1230012300123,0,0,0,0,0.1230012300123,0,0,0,0.1230012300123,0,0.1230012300123,0,0,0,0,0,0,0.1230012300123,0.861008610086101,0,0,0,0,0,0.861008610086101,0,0.861008610086101,0,0,0,0,0,0,0,0.1230012300123,0,0,0,0,0,0.1230012300123,9.22509225092251,0,0,0,0,0,0.1230012300123,0,0,0,0,0,3.690036900369,0,0,0,0,0,0,0,0,0,0.861008610086101,0,0,0.1230012300123,0,0.1230012300123,0,0,0,0,0,0.861008610086101,0,0.1230012300123,0.861008610086101,0,0,0,0,0,0,0,0,0,0.1230012300123,0,0,0,0.1230012300123,0,0.861008610086101,0,0,0,0,0,0.1230012300123,0,0.861008610086101
"n20b",67,15.1699029126214,0.849514563106796,0.849514563106796,0,0,0,0.121359223300971,0,0,0,0.849514563106796,0.849514563106796,3.64077669902913,0,9.10194174757282,3.64077669902913,0,0.121359223300971,0.849514563106796,0,0.849514563106796,0.121359223300971,0,0,0,0.121359223300971,0,0.849514563106796,0.121359223300971,0,0,9.10194174757282,9.10194174757282,0,15.1699029126214,0.121359223300971,3.64077669902913,0,0.849514563106796,0,0,0,0,3.64077669902913,0,0.121359223300971,0,0,0.121359223300971,0,0,0,0.121359223300971,0,0,0,0,0,0,0,0.121359223300971,0,0,0,0,0,0,0,0.121359223300971,0,0.121359223300971,0,0,0,0,0,0,0.121359223300971,0,0,0,0.121359223300971,0,0.121359223300971,0.849514563106796,0,0,0,0,0,0.121359223300971,0,0,0,0,0,0,9.10194174757282,0,0,0,0.121359223300971,0,0,0,0,0,0.849514563106796,0,0,0.849514563106796,0,0.121359223300971,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64077669902913,0,0,0,0,0.121359223300971,0,0,0,0,0.121359223300971,0,0.121359223300971,0,0,0,0,0,0,0,0.849514563106796,0.121359223300971,0,0.849514563106796,0,0,0.121359223300971,0,0,0,0,0,0,0,0,0,0,0.849514563106796,0.121359223300971,0,0.121359223300971,0,0,0,0,0,0,0,0.121359223300971
"n20b",63,9.9601593625498,3.98406374501992,0.929614873837981,0,0,0,0.132802124833997,0.132802124833997,0,0.132802124833997,0,0.929614873837981,0.929614873837981,0,9.9601593625498,3.98406374501992,0,0.132802124833997,22.5763612217795,0,0,0.132802124833997,0,0,0,0.132802124833997,0.132802124833997,0.929614873837981,0.132802124833997,0,3.98406374501992,0.929614873837981,3.98406374501992,0,0.929614873837981,0.132802124833997,0.929614873837981,0,0.132802124833997,0,0.132802124833997,0,0,0.132802124833997,0.132802124833997,0,0,0,0,0,0.132802124833997,0,0,0.132802124833997,0,0,0,0,0.132802124833997,0,0,0,0,0,0,0,0.132802124833997,0,0.132802124833997,0.132802124833997,0.132802124833997,0,0,0,0.132802124833997,0,0,0,0,0,0,0,0,0.132802124833997,0.132802124833997,0,0,0,0,0,0.132802124833997,0.929614873837981,0,0,0,0.132802124833997,0.132802124833997,0.929614873837981,0,0.132802124833997,0,0,0.132802124833997,0,0,0,0,0.132802124833997,0,0,0,0,0,0,0,0,0.132802124833997,0,0,0,0,0,0,0,0,0,22.5763612217795,0,0,0,0,0.132802124833997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929614873837981,0,3.98406374501992,0,0,0,0,0,0.132802124833997,0,0,0.929614873837981,0.132802124833997,0.132802124833997,0,0,0,0.132802124833997,0,0.132802124833997,0,0,0,0,0,0,0,0
"n20b",61,6.13496932515337,1.43149284253579,1.43149284253579,0,0,0,0.204498977505112,0,0.204498977505112,0,1.43149284253579,6.13496932515337,1.43149284253579,0,6.13496932515337,6.13496932515337,0,0.204498977505112,1.43149284253579,0,0,1.43149284253579,0,0.204498977505112,0,0.204498977505112,0,1.43149284253579,0,0,0,1.43149284253579,15.3374233128834,0,6.13496932515337,1.43149284253579,1.43149284253579,0,6.13496932515337,0,0,0,0,1.43149284253579,0.204498977505112,0,0,0,0,0,0,0.204498977505112,0.204498977505112,0.204498977505112,0,0,0,0.204498977505112,0.204498977505112,0,0,0,0.204498977505112,0,0.204498977505112,0.204498977505112,0.204498977505112,0.204498977505112,0.204498977505112,0,0.204498977505112,0,0,0,0,0,0,0.204498977505112,0,0,0.204498977505112,0,0,0,1.43149284253579,0.204498977505112,0,0,0,0.204498977505112,0.204498977505112,0.204498977505112,0,0,0,0,0.204498977505112,1.43149284253579,0,0.204498977505112,0.204498977505112,0.204498977505112,0,0,0,0.204498977505112,0,0.204498977505112,0,0,0.204498977505112,0,0,0,0,0,0.204498977505112,0,0,0,0,0,0.204498977505112,0,0,0,0,0,0,0,0,0.204498977505112,0,0,0,0.204498977505112,0,0,0.204498977505112,0.204498977505112,0,0.204498977505112,0,0,0,0,0,1.43149284253579,0,1.43149284253579,0,0,0,0,0,0,0,0.204498977505112,1.43149284253579,0,0,0,0,0,0.204498977505112,0,1.43149284253579,0,0,0,0,0,0,0,15.3374233128834
"n20b",73,10.5782792665726,4.23131170662906,0.141043723554302,0,0,0,0,0,0,0.987306064880113,0,4.23131170662906,0,0,10.5782792665726,0.987306064880113,0,0,4.23131170662906,0,0.987306064880113,0.987306064880113,0,0,0.141043723554302,0.141043723554302,0.141043723554302,0.987306064880113,0.141043723554302,0,0,10.5782792665726,0,0.141043723554302,10.5782792665726,0,4.23131170662906,0.987306064880113,4.23131170662906,0,0,0.141043723554302,0.141043723554302,0.987306064880113,0,0,0,0,0,0,0.141043723554302,0,0.141043723554302,0,0,0,0,0,0.141043723554302,0,0.141043723554302,0,0.141043723554302,0,0,0,0.141043723554302,0.141043723554302,0.141043723554302,0,0,0.141043723554302,0,0,0,0,0,0.141043723554302,0,0,0,0.141043723554302,0,0.141043723554302,0.141043723554302,0.141043723554302,0,0,0,0.141043723554302,0.141043723554302,0.141043723554302,0,0,0.141043723554302,0,0.141043723554302,10.5782792665726,0.987306064880113,0.987306064880113,0.141043723554302,0,0,0,0,0,0,0,0,0,0.141043723554302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5782792665726,0,0,0,0,0.141043723554302,0,0.141043723554302,0,0,0.141043723554302,0,0,0,0.141043723554302,0,0,0,0,0,0,0.987306064880113,0,0,0,0,0,0.141043723554302,0,0,0.141043723554302,0.141043723554302,0,0,0.141043723554302,0,0,0,0,0,0.141043723554302,0,0,0,0,0,0,0,0.141043723554302
"n20b",68,10.5485232067511,0.984528832630098,0.984528832630098,0,0,0,0.140646976090014,0,0.140646976090014,0,0,4.21940928270042,0.984528832630098,0,17.5808720112518,4.21940928270042,0,0.140646976090014,4.21940928270042,0,0.140646976090014,0.984528832630098,0,0,0,0.140646976090014,0.140646976090014,0.984528832630098,0.140646976090014,0,0,0.984528832630098,4.21940928270042,0,0.984528832630098,0.140646976090014,4.21940928270042,0,0.984528832630098,0,0,0,0.140646976090014,4.21940928270042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140646976090014,0,0,0,0,0,0,0.140646976090014,0,0.140646976090014,0,0.140646976090014,0,0.140646976090014,0,0,0,0,0,0,0,0,0.140646976090014,0,0,0.984528832630098,0,0,0,0,0.140646976090014,0,0.140646976090014,0.984528832630098,0,0,0,0,17.5808720112518,0.140646976090014,0.984528832630098,0,0,0,0,0,0,0,0.140646976090014,0,0,0.984528832630098,0,0,0.140646976090014,0,0,0.140646976090014,0,0,0,0,0,0,0,0,0,10.5485232067511,0,0.140646976090014,0,0,0.140646976090014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984528832630098,0,0,0,0,0,0.984528832630098,0,0,0,0.984528832630098,0,0,0,0,0,0,0.140646976090014,0.140646976090014,0,0,0,0,0,0,0.140646976090014
"n20b",64,18.1686046511628,4.36046511627907,4.36046511627907,0,0,0,0.145348837209302,0,0,0.145348837209302,1.01744186046512,1.01744186046512,0.145348837209302,0,10.9011627906977,4.36046511627907,0,0.145348837209302,4.36046511627907,0,0,0,0,0,0,0.145348837209302,0,1.01744186046512,0.145348837209302,0,0,1.01744186046512,1.01744186046512,0,1.01744186046512,0,1.01744186046512,0,0.145348837209302,0,0.145348837209302,0.145348837209302,0,0.145348837209302,0.145348837209302,0,0.145348837209302,0,0,0,0,0,0,0,0,0,0,0,0.145348837209302,0.145348837209302,0,0,0,0,0,0,0.145348837209302,0,0.145348837209302,1.01744186046512,0.145348837209302,0,0,0,0,0,0,0,0,0,0,0,0,0.145348837209302,1.01744186046512,0,0,0.145348837209302,0,0,0.145348837209302,0.145348837209302,0,0,0,0,0.145348837209302,4.36046511627907,0,0,0,0,0.145348837209302,0,0,0,0,0.145348837209302,0,0,10.9011627906977,0,0,0,0,0,0.145348837209302,0,0,0,0,0,0,0,0,0,24.7093023255814,0,0,0,0,0.145348837209302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145348837209302,0,0,0,0,0,0,0,0,0,0,0,0.145348837209302,0,0,0,0.145348837209302,0,0.145348837209302,0,0,0,0,0,0,0,0
"n20b",69,7.59878419452887,0.709219858156028,0.101317122593718,0,0,0,0.101317122593718,0,0,0,0,3.03951367781155,3.03951367781155,0,7.59878419452887,0.709219858156028,0,0.101317122593718,3.03951367781155,0,0,12.6646403242148,0,0,0,0.101317122593718,0,0.101317122593718,0.101317122593718,0,0,7.59878419452887,0.709219858156028,0,0.101317122593718,0,0.709219858156028,0,0.709219858156028,0,0,0.101317122593718,0,0.709219858156028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101317122593718,0,0,0,0,0,0,0,0,0.101317122593718,0,0,0,0,0,0,0.709219858156028,0,0,0,0,0,0.101317122593718,0,0.709219858156028,0,0,0,0.101317122593718,12.6646403242148,0,0.101317122593718,0,0,0,0,0,0,0,0.709219858156028,0,0,12.6646403242148,0,0,0,0.101317122593718,0,0,0,0,0,0,0,0,0,0,0,19.7568389057751,0,0.709219858156028,0,0,0.101317122593718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709219858156028,0,0,0.101317122593718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101317122593718,0,0.709219858156028,0,0,0,0,0,0,0,0.101317122593718
"n20b",71,14.6541617819461,3.51699882766706,0.82063305978898,0,0,0,0.117233294255569,0,0.117233294255569,0.117233294255569,0,0.82063305978898,3.51699882766706,0,8.79249706916764,3.51699882766706,0,0.117233294255569,0.117233294255569,0,0,8.79249706916764,0,0,0,0.117233294255569,0,0.82063305978898,0.117233294255569,0,0,8.79249706916764,0.117233294255569,0,0.82063305978898,0.82063305978898,3.51699882766706,0,8.79249706916764,0,0.117233294255569,0,0,0.82063305978898,0,0.82063305978898,0,0,0,0,0.82063305978898,0.117233294255569,0.117233294255569,0.117233294255569,0,0,0,0,0,0,0,0,0,0,0,0,0.117233294255569,0,0.82063305978898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82063305978898,0,0,0,0,0,0,0,0,0,0,0,0,0.82063305978898,0.117233294255569,0.117233294255569,0,0,0,0,0,0,0,0.117233294255569,0,0,0,0,0,0,0,0.117233294255569,0,0,0,0,0,0,0,0,0,0.117233294255569,22.8604923798359,0,0.82063305978898,0,0,0,0,0,0,0,0.117233294255569,0,0,0.117233294255569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117233294255569,0,0,0,0.117233294255569,0,0.82063305978898,0,0,0,0,0,0,0,0
